pk,token_indices,weights
9792,"[125, 33, 3, 451, 4, 74, 617, 7, 11, 67, 37, 39, 42, 522, 60, 3, 20, 40, 14, 20, 47, 8, 113, 794, 16, 2406, 3, 476, 2029, 31, 2, 874, 7, 442, 7, 70, 64, 222, 83, 11, 574]","[3.7174158, 2.3002293, 3.111277, 4.7004805, 1.0145292, 2.9308836, 5.034352, 3.8760653, 2.822767, 2.8270671, 2.229313, 2.2390716, 2.310884, 4.8533316, 2.6032968, 3.111277, 4.1750216, 2.2690754, 1.6516291, 4.1750216, 2.4635534, 1.2845422, 3.3072655, 5.256192, 1.7576411, 5.9467287, 3.111277, 4.7004805, 5.9467287, 2.1291559, 0.9135472, 5.256192, 3.8760653, 4.568247, 3.8760653, 2.9994752, 2.9531727, 3.8854222, 2.9994752, 2.822767, 4.8533316]"
9793,"[125, 342, 27, 124, 14, 266, 14, 125, 33, 3, 4, 45, 104, 183, 3, 31, 1437, 91, 41, 125, 342, 1191, 11]","[11.152247, 8.90352, 1.9745326, 3.5314627, 3.3032582, 4.2536764, 3.3032582, 11.152247, 2.3002293, 2.0741847, 1.0145292, 2.3437033, 3.1830916, 3.7174158, 2.0741847, 2.1291559, 5.9467287, 3.099842, 2.310884, 11.152247, 8.90352, 5.54257, 1.4113835]"
9794,"[64, 342, 1191, 11, 71, 53, 4, 17, 692, 32, 38, 836, 10, 321, 12, 25, 847, 93, 2, 234, 7, 20, 47, 4, 17, 1321, 57, 108, 16, 1948, 144, 802]","[2.9531727, 4.45176, 5.54257, 1.4113835, 2.8468866, 2.57346, 2.0290585, 4.0503893, 5.034352, 2.1122313, 2.2007272, 5.256192, 1.3726887, 4.347694, 1.4113835, 2.0956643, 5.256192, 3.1830916, 0.9135472, 4.016383, 1.2920218, 2.0875108, 2.4635534, 2.0290585, 4.0503893, 5.9467287, 2.666253, 3.2126062, 1.7576411, 5.9467287, 3.5314627, 5.256192]"
9795,"[148, 894, 67, 20, 40, 16, 1488, 4, 1082, 729, 56, 502, 125, 3, 76]","[3.7702034, 5.256192, 2.8270671, 2.0875108, 2.2690754, 1.7576411, 5.9467287, 1.0145292, 5.54257, 5.256192, 2.5589216, 4.7004805, 3.7174158, 1.0370923, 2.9091341]"
9796,"[6, 39, 68, 1616, 20, 759, 14, 13, 351, 7, 2, 2108, 4, 321, 12, 9, 214, 480, 7, 20, 2337, 20, 430, 1246]","[1.1933746, 2.2390716, 2.7887082, 5.9467287, 6.262532, 5.256192, 1.6516291, 1.5005196, 4.45176, 2.5840435, 0.9135472, 5.9467287, 1.0145292, 4.347694, 1.4113835, 1.3843317, 3.8854222, 4.7004805, 2.5840435, 6.262532, 5.9467287, 6.262532, 4.568247, 5.54257]"
9797,"[34, 5, 30, 68, 254, 273, 67, 6, 40, 190, 14, 13, 463, 6, 39, 1020, 20, 144, 950, 152, 20, 321, 14, 13, 351, 12, 7, 12, 35, 8, 62, 463]","[2.1914208, 1.2280477, 2.1291559, 2.7887082, 4.2536764, 4.2536764, 2.8270671, 2.3867493, 2.2690754, 3.7702034, 3.3032582, 3.0010393, 9.706663, 2.3867493, 2.2390716, 5.54257, 4.1750216, 3.5314627, 5.54257, 3.6674004, 4.1750216, 4.347694, 3.3032582, 3.0010393, 4.45176, 2.822767, 1.2920218, 2.822767, 2.1822214, 1.2845422, 2.6995292, 9.706663]"
9798,"[34, 5, 30, 68, 254, 273, 771, 37, 40, 1237, 6, 170, 10, 2676, 7, 6, 526, 1246, 12, 12, 8, 111, 479, 45, 194, 125, 30, 104, 3, 78, 418, 7, 1279, 16, 19]","[2.1914208, 1.2280477, 4.2583117, 2.7887082, 4.2536764, 4.2536764, 5.256192, 2.229313, 2.2690754, 5.54257, 2.3867493, 3.6674004, 1.3726887, 5.9467287, 2.5840435, 2.3867493, 4.8533316, 5.54257, 2.822767, 2.822767, 1.2845422, 3.2746258, 4.7004805, 2.3437033, 3.8854222, 3.7174158, 4.2583117, 3.1830916, 1.0370923, 3.0482748, 4.7004805, 2.5840435, 5.54257, 1.7576411, 1.8461946]"
9799,"[23, 14, 11, 128]","[1.7681279, 1.6516291, 1.4113835, 3.41267]"
9800,"[103, 149, 3, 81, 530, 6, 39, 298, 2, 60, 59, 40]","[3.2430964, 3.6198866, 1.0370923, 2.9760273, 4.8533316, 1.1933746, 2.2390716, 4.2536764, 0.9135472, 2.6032968, 2.6500802, 2.2690754]"
9801,"[923, 149, 3, 74, 617, 7, 2, 553, 12, 298, 15]","[5.54257, 3.6198866, 1.0370923, 2.9308836, 5.034352, 1.2920218, 0.9135472, 4.8533316, 1.4113835, 4.2536764, 1.6383634]"
9802,"[718, 60, 2124, 1079, 66, 1265, 11, 24, 38, 143]","[5.256192, 2.6032968, 5.9467287, 5.54257, 2.7519443, 5.54257, 1.4113835, 1.8580694, 2.2007272, 3.5746412]"
9803,"[116, 222, 12, 31, 15]","[3.3761961, 3.8854222, 1.4113835, 2.1291559, 1.6383634]"
9804,"[34, 11, 54, 15, 5, 18, 33, 239, 143, 919, 12, 103, 21, 176, 24, 555, 2570, 3, 639, 16, 109, 710, 91, 12, 4, 5, 18, 33, 559, 7, 6, 302, 486, 293]","[2.1914208, 1.4113835, 2.6186116, 1.6383634, 2.4560955, 3.8280437, 4.6004586, 4.016383, 3.5746412, 5.256192, 2.822767, 3.2430964, 1.8061006, 3.7174158, 1.8580694, 4.8533316, 5.9467287, 1.0370923, 5.034352, 1.7576411, 3.2430964, 5.034352, 3.099842, 2.822767, 1.0145292, 2.4560955, 3.8280437, 4.6004586, 4.8533316, 1.2920218, 1.1933746, 4.2536764, 4.7004805, 4.347694]"
9805,"[125, 507, 33, 13, 1252, 71, 53, 45, 23, 125, 30, 438, 26, 16, 628, 1972, 4, 773, 19, 16, 618]","[7.4348316, 4.8533316, 2.3002293, 1.5005196, 5.54257, 2.8468866, 2.57346, 2.3437033, 1.7681279, 7.4348316, 2.1291559, 4.568247, 1.9403142, 3.5152822, 5.034352, 5.9467287, 1.0145292, 5.256192, 1.8461946, 3.5152822, 5.034352]"
9806,"[14, 11, 128, 41, 710, 128, 1821, 273, 103, 1200, 32, 628, 979, 11, 630, 724, 3, 257, 102, 2, 191, 157, 4, 374, 273, 3, 228, 26, 2, 1534]","[1.6516291, 2.822767, 6.82534, 2.310884, 5.034352, 6.82534, 5.9467287, 8.507353, 3.2430964, 5.54257, 2.1122313, 5.034352, 5.54257, 2.822767, 5.034352, 5.256192, 2.0741847, 4.0892034, 3.1830916, 1.8270944, 3.7702034, 3.6198866, 1.0145292, 4.45176, 8.507353, 2.0741847, 4.016383, 1.9403142, 1.8270944, 5.9467287]"
9807,"[40, 142, 68, 142, 17, 323, 764, 371, 1548, 84, 10, 20, 504, 98, 8, 452, 2566, 37, 2458, 6, 39, 49, 1296, 6, 47, 14, 17, 261, 184, 950, 32, 7, 20, 209, 14, 34, 53, 933, 3, 1034, 20, 302, 47, 65, 275, 1283, 410, 15]","[2.2690754, 7.1492825, 2.7887082, 7.1492825, 4.0503893, 4.347694, 5.256192, 4.45176, 5.9467287, 3.0482748, 1.3726887, 6.262532, 4.7004805, 3.1830916, 1.2845422, 4.7004805, 5.9467287, 2.229313, 5.9467287, 2.3867493, 2.2390716, 2.4507656, 5.54257, 2.3867493, 4.927107, 3.3032582, 4.0503893, 4.0892034, 3.8260806, 5.54257, 2.1122313, 1.2920218, 6.262532, 3.8854222, 3.3032582, 2.1914208, 2.57346, 5.54257, 1.0370923, 5.54257, 6.262532, 4.2536764, 4.927107, 2.7701347, 4.2536764, 5.54257, 4.568247, 1.6383634]"
9808,"[17, 461, 102, 3, 210, 20, 40, 96, 9, 171, 2247, 637, 138, 17, 8, 4, 227, 48, 373, 624, 6, 186, 10, 198, 7, 37, 39, 14, 34, 3, 1767, 20]","[4.0503893, 4.7004805, 3.1830916, 2.0741847, 3.8260806, 4.1750216, 2.2690754, 3.3072655, 1.3843317, 3.6674004, 5.9467287, 5.034352, 3.5746412, 4.0503893, 1.2845422, 1.0145292, 4.016383, 2.4381692, 4.568247, 5.034352, 1.1933746, 3.7174158, 1.3726887, 3.7702034, 1.2920218, 2.229313, 2.2390716, 1.6516291, 2.1914208, 2.0741847, 5.9467287, 4.1750216]"
9809,"[23, 15, 9, 9, 62, 825, 7, 1161, 386, 284, 7, 27, 6, 39]","[1.7681279, 1.6383634, 2.7686634, 2.7686634, 2.6995292, 5.256192, 2.5840435, 5.54257, 4.45176, 4.2536764, 2.5840435, 1.9745326, 1.1933746, 2.2390716]"
9810,"[27, 5, 9, 271, 8, 1268, 3, 296, 132, 38, 12, 5, 30, 81, 46, 50, 6, 28, 200, 12, 8, 10, 643, 111, 1546, 14, 6, 1846, 383, 471, 12, 392, 132, 1703, 13, 309, 2381, 7, 312, 4, 5, 8, 591, 6, 86, 3, 206, 44, 76, 11, 1712, 624, 11, 4, 1526, 11, 123, 2, 150]","[1.9745326, 3.684143, 1.3843317, 4.0892034, 3.8536267, 5.54257, 2.0741847, 4.2536764, 6.9012446, 2.2007272, 4.2341504, 3.684143, 2.1291559, 2.9760273, 2.3778827, 2.425759, 3.580124, 2.0403085, 3.7702034, 4.2341504, 3.8536267, 1.3726887, 5.034352, 3.2746258, 5.9467287, 1.6516291, 3.580124, 5.9467287, 4.568247, 4.7004805, 4.2341504, 4.568247, 6.9012446, 5.9467287, 1.5005196, 4.2536764, 5.9467287, 1.2920218, 4.2536764, 2.0290585, 3.684143, 3.8536267, 5.034352, 3.580124, 3.0482748, 2.0741847, 3.9486763, 2.366332, 2.9091341, 4.2341504, 5.9467287, 5.034352, 4.2341504, 2.0290585, 5.9467287, 4.2341504, 3.3410935, 0.9135472, 3.6198866]"
9811,"[5, 324, 4, 114, 132]","[1.2280477, 4.45176, 1.0145292, 3.2746258, 3.4506223]"
9812,"[25, 126, 3, 33, 328, 6, 168, 825, 4, 9, 60, 36, 2651, 693]","[2.0956643, 3.41267, 1.0370923, 2.3002293, 4.347694, 1.1933746, 3.7702034, 5.256192, 1.0145292, 1.3843317, 2.6032968, 2.2589502, 5.9467287, 5.034352]"
9813,"[42, 25, 27, 114, 22, 19, 10, 1398, 756]","[2.310884, 2.0956643, 1.9745326, 3.2746258, 1.8461946, 1.8461946, 1.3726887, 5.9467287, 5.256192]"
9814,"[6, 47, 166, 10, 20, 209, 16, 20, 156, 602, 32, 4, 231, 123, 199, 73, 20, 170, 360, 384, 16, 2243, 6, 39, 240, 179, 3, 6, 40, 16, 20, 238, 160, 6, 800]","[4.7734985, 2.4635534, 3.7174158, 1.3726887, 8.350043, 3.8854222, 5.2729235, 8.350043, 3.6198866, 5.034352, 2.1122313, 1.0145292, 3.9486763, 3.3410935, 3.7702034, 2.9091341, 8.350043, 3.6674004, 4.45176, 4.45176, 5.2729235, 5.9467287, 4.7734985, 2.2390716, 4.016383, 3.7174158, 1.0370923, 4.7734985, 2.2690754, 5.2729235, 8.350043, 3.9486763, 3.6198866, 4.7734985, 5.256192]"
9815,"[412, 42, 1467, 119, 196, 296, 132, 101, 15, 4, 99, 46, 3, 124]","[4.568247, 2.310884, 5.9467287, 3.4506223, 3.8260806, 4.2536764, 3.4506223, 3.1830916, 1.6383634, 1.0145292, 3.2430964, 2.3778827, 1.0370923, 3.5314627]"
9816,"[5, 30, 21, 206, 1840, 545, 16, 2, 312, 4, 9, 397, 3, 516, 4, 257, 13, 401]","[1.2280477, 2.1291559, 1.8061006, 3.9486763, 5.9467287, 4.8533316, 1.7576411, 0.9135472, 4.2536764, 2.0290585, 1.3843317, 4.568247, 1.0370923, 4.8533316, 2.0290585, 4.0892034, 1.5005196, 4.568247]"
9817,"[216, 8, 283, 19, 535, 71, 53, 120, 8, 106, 48, 3, 19]","[3.8854222, 2.5690844, 4.1679564, 3.6923892, 4.8533316, 2.8468866, 2.57346, 3.3410935, 2.5690844, 3.3072655, 2.4381692, 1.0370923, 3.6923892]"
9818,"[14, 105, 14, 5, 9, 310, 375, 392, 132, 5, 188, 3, 204, 174, 1287]","[3.3032582, 3.2430964, 3.3032582, 2.4560955, 1.3843317, 4.2536764, 4.45176, 4.568247, 3.4506223, 2.4560955, 3.7702034, 1.0370923, 3.8854222, 3.7174158, 5.54257]"
9819,"[5, 8, 711, 22, 2, 309, 867, 12, 1634, 19, 29, 6, 28, 4, 30, 21, 254, 116, 5, 9, 336, 12, 867, 10, 6, 942, 299, 13, 69, 77, 89, 4, 190, 82, 1881, 11]","[2.4560955, 1.2845422, 5.034352, 1.8461946, 0.9135472, 4.2536764, 11.08514, 2.822767, 5.9467287, 1.8461946, 2.103904, 2.3867493, 2.0403085, 2.0290585, 2.1291559, 1.8061006, 4.2536764, 3.3761961, 2.4560955, 1.3843317, 4.347694, 2.822767, 11.08514, 1.3726887, 2.3867493, 5.54257, 4.2536764, 1.5005196, 2.8076801, 3.023547, 3.0736938, 2.0290585, 3.7702034, 3.0736938, 5.9467287, 1.4113835]"
9820,"[5, 2455, 26, 572, 14, 852, 14, 5, 30, 4, 207, 330, 12, 35, 8, 21, 13, 345, 21, 71, 1220, 29, 6, 112, 3, 2333, 19]","[2.4560955, 5.9467287, 1.9403142, 4.8533316, 3.3032582, 5.256192, 3.3032582, 2.4560955, 2.1291559, 1.0145292, 3.8260806, 4.347694, 1.4113835, 2.1822214, 1.2845422, 3.6122012, 1.5005196, 4.45176, 3.6122012, 2.8468866, 5.54257, 2.103904, 1.1933746, 3.2746258, 1.0370923, 5.9467287, 1.8461946]"
9821,"[5, 51, 21, 296, 6, 86, 253, 5, 9, 402, 2, 381]","[2.4560955, 2.4897258, 1.8061006, 4.2536764, 1.1933746, 3.0482748, 4.0892034, 2.4560955, 1.3843317, 4.568247, 0.9135472, 4.45176]"
9822,"[5, 51, 21, 296, 11, 27, 2, 59, 132, 14, 5, 220, 6, 800, 699, 743, 23, 11, 8, 631, 158, 3, 83, 12, 178, 210, 19, 9, 897, 60, 6, 39, 9, 227, 48]","[2.4560955, 2.4897258, 1.8061006, 4.2536764, 2.822767, 1.9745326, 0.9135472, 2.6500802, 3.4506223, 1.6516291, 2.4560955, 3.8854222, 2.3867493, 5.256192, 5.034352, 5.256192, 1.7681279, 2.822767, 1.2845422, 5.034352, 3.6674004, 1.0370923, 2.9994752, 1.4113835, 3.7174158, 3.8260806, 1.8461946, 2.7686634, 5.256192, 2.6032968, 2.3867493, 2.2390716, 2.7686634, 4.016383, 2.4381692]"
9823,"[16, 6, 285, 1156, 5, 258, 12, 6, 47, 9, 42, 663, 337, 579]","[1.7576411, 2.3867493, 4.2536764, 5.54257, 1.2280477, 4.1679564, 1.4113835, 2.3867493, 2.4635534, 1.3843317, 2.310884, 5.034352, 4.347694, 4.8533316]"
9824,"[5, 8, 207, 827, 6, 28, 89, 2, 43, 8, 420, 326, 1260, 4, 546]","[1.2280477, 2.5690844, 3.8260806, 5.256192, 1.1933746, 2.0403085, 3.0736938, 0.9135472, 2.3549404, 2.5690844, 4.568247, 4.347694, 5.54257, 1.0145292, 4.8533316]"
9825,"[2, 740, 358, 210, 15, 38, 520, 19, 12, 6, 69, 156, 1236, 162, 19]","[0.9135472, 5.256192, 4.45176, 3.8260806, 1.6383634, 2.2007272, 4.8533316, 3.6923892, 1.4113835, 1.1933746, 2.8076801, 3.6198866, 5.54257, 3.6674004, 3.6923892]"
9826,"[11, 8, 6, 39, 96, 9, 36, 10, 38, 85, 7, 13, 535]","[1.4113835, 1.2845422, 1.1933746, 2.2390716, 3.3072655, 1.3843317, 2.2589502, 1.3726887, 2.2007272, 3.0482748, 1.2920218, 1.5005196, 4.8533316]"
9827,"[17, 9, 36, 744, 35, 725, 4, 1560, 267, 814, 15, 9, 21, 167, 20, 574, 22, 27, 4, 14, 17, 163, 2, 307, 10, 2, 364, 17, 67, 545, 3, 20, 127, 22, 285]","[6.075584, 2.7686634, 2.2589502, 5.256192, 2.1822214, 5.256192, 2.0290585, 5.9467287, 4.0892034, 5.256192, 1.6383634, 2.7686634, 1.8061006, 3.7702034, 4.1750216, 4.8533316, 3.6923892, 1.9745326, 2.0290585, 1.6516291, 6.075584, 3.7174158, 1.8270944, 4.568247, 1.3726887, 1.8270944, 4.45176, 6.075584, 2.8270671, 4.8533316, 1.0370923, 4.1750216, 3.41267, 3.6923892, 4.2536764]"
9828,"[56, 42, 45, 15, 211, 44, 14, 5, 114, 132, 10, 2, 679]","[2.5589216, 2.310884, 2.3437033, 1.6383634, 3.8260806, 2.366332, 1.6516291, 1.2280477, 3.2746258, 3.4506223, 1.3726887, 0.9135472, 5.034352]"
9829,"[5, 105, 80, 2, 2344, 12, 5, 30, 62, 181, 204, 22, 27]","[2.4560955, 3.2430964, 3.023547, 0.9135472, 5.9467287, 1.4113835, 2.4560955, 2.1291559, 2.6995292, 3.7174158, 3.8854222, 1.8461946, 1.9745326]"
9830,"[41, 8, 62, 514, 3, 19, 11, 126, 623, 12, 129, 139, 3, 444, 204, 160, 26, 596, 1567, 69, 156, 253, 45, 8, 1392]","[2.310884, 2.5690844, 2.6995292, 4.8533316, 2.0741847, 1.8461946, 1.4113835, 3.41267, 5.034352, 1.4113835, 3.41267, 3.5314627, 2.0741847, 4.568247, 3.8854222, 3.6198866, 1.9403142, 5.034352, 5.9467287, 2.8076801, 3.6198866, 4.0892034, 2.3437033, 2.5690844, 5.9467287]"
9831,"[5, 225, 220, 775, 887]","[1.2280477, 3.8854222, 3.8854222, 5.256192, 5.256192]"
9832,"[11, 128, 965, 12, 6, 668, 133, 8, 2669, 23, 2, 301, 126, 3, 31, 140, 423, 941, 4, 941, 4, 18, 310, 1209, 2644]","[1.4113835, 3.41267, 5.54257, 1.4113835, 1.1933746, 5.034352, 3.4901745, 1.2845422, 5.9467287, 1.7681279, 0.9135472, 4.2536764, 3.41267, 1.0370923, 2.1291559, 3.5746412, 4.568247, 11.893457, 2.0290585, 11.893457, 2.0290585, 1.9140218, 4.2536764, 5.54257, 5.9467287]"
9833,"[5, 30, 146, 207, 169, 2, 2379, 580, 10, 6, 46, 79, 2, 2053, 2621, 160, 11, 98, 8, 667, 336, 10, 390, 865]","[1.2280477, 2.1291559, 3.5314627, 3.8260806, 3.7174158, 1.8270944, 5.9467287, 4.8533316, 2.7453773, 1.1933746, 2.3778827, 2.9760273, 1.8270944, 5.9467287, 5.9467287, 3.6198866, 1.4113835, 3.1830916, 1.2845422, 5.034352, 4.347694, 2.7453773, 4.568247, 5.256192]"
9834,"[5, 101, 46, 7, 6, 112, 16, 1192, 4, 1098]","[1.2280477, 3.1830916, 2.3778827, 1.2920218, 1.1933746, 3.2746258, 1.7576411, 5.54257, 1.0145292, 5.54257]"
9835,"[34, 11, 8, 176, 5, 220, 12, 5, 180, 81, 108, 49, 53, 1525, 65, 6, 39]","[2.1914208, 1.4113835, 1.2845422, 3.7174158, 2.4560955, 3.8854222, 1.4113835, 2.4560955, 3.7702034, 2.9760273, 3.2126062, 2.4507656, 2.57346, 5.9467287, 2.7701347, 1.1933746, 2.2390716]"
9836,"[5, 277, 10, 41, 299, 7, 669, 4, 1069, 1677, 253, 5, 167, 2, 575, 1433, 1528, 130, 10, 2, 155]","[2.4560955, 4.1679564, 2.7453773, 2.310884, 4.2536764, 1.2920218, 5.034352, 1.0145292, 5.54257, 5.9467287, 4.0892034, 2.4560955, 3.7702034, 1.8270944, 4.8533316, 5.9467287, 5.9467287, 3.41267, 2.7453773, 1.8270944, 3.6198866]"
9837,"[5, 721, 14, 11, 140, 188, 3, 74, 416, 1188, 543, 2, 161, 113]","[1.2280477, 5.256192, 1.6516291, 1.4113835, 3.5746412, 3.7702034, 1.0370923, 2.9308836, 4.568247, 5.54257, 4.8533316, 0.9135472, 3.8260806, 3.3072655]"
9838,"[45, 82, 6, 933, 11, 6, 86, 1033, 93, 337, 4, 6, 285, 440, 847, 1344, 29, 6, 1888]","[2.3437033, 3.0736938, 4.7734985, 5.54257, 1.4113835, 4.7734985, 3.0482748, 5.54257, 3.1830916, 4.347694, 1.0145292, 4.7734985, 4.2536764, 4.568247, 5.256192, 5.9467287, 2.103904, 4.7734985, 5.9467287]"
9839,"[55, 2, 339, 107, 10, 494, 10, 2, 1914, 215, 211, 20, 21, 3, 287, 1015, 2, 313, 23, 16, 20, 394, 4, 10, 20, 832, 17, 72, 51, 38, 12, 377, 10, 2, 157, 366, 55, 1023, 703, 4, 29, 45, 26, 11, 8, 479, 3, 228, 10, 1834, 80, 20, 510, 2539, 142, 10, 26, 15, 4, 22, 75, 245, 178, 1570]","[5.2065935, 3.6541889, 4.347694, 3.2430964, 8.236132, 4.7004805, 8.236132, 3.6541889, 5.9467287, 3.8854222, 3.8260806, 8.350043, 1.8061006, 2.0741847, 4.2536764, 5.54257, 3.6541889, 4.347694, 1.7681279, 1.7576411, 8.350043, 4.568247, 3.0435877, 8.236132, 8.350043, 5.256192, 2.0251946, 2.9531727, 2.4897258, 2.2007272, 1.4113835, 4.45176, 8.236132, 3.6541889, 3.6198866, 4.45176, 5.2065935, 5.54257, 5.034352, 3.0435877, 2.103904, 2.3437033, 3.8806283, 1.4113835, 1.2845422, 4.7004805, 2.0741847, 4.016383, 8.236132, 5.9467287, 3.023547, 8.350043, 4.8533316, 5.9467287, 3.5746412, 8.236132, 3.8806283, 1.6383634, 3.0435877, 1.8461946, 2.9091341, 4.016383, 3.7174158, 5.9467287]"
9840,"[17, 101, 5, 8, 1109, 35, 38, 72, 26, 1755, 241, 2, 1952, 17, 2606, 27, 176, 729, 3, 19]","[4.0503893, 3.1830916, 1.2280477, 1.2845422, 5.54257, 2.1822214, 2.2007272, 2.9531727, 1.9403142, 5.9467287, 4.016383, 0.9135472, 5.9467287, 4.0503893, 5.9467287, 1.9745326, 3.7174158, 5.256192, 1.0370923, 1.8461946]"
9841,"[17, 219, 3, 31, 556, 2, 143, 577, 10, 20, 144, 38, 17, 255, 3, 1451, 15, 16, 11, 29, 2, 381]","[4.0503893, 3.8854222, 2.0741847, 2.1291559, 4.8533316, 1.8270944, 3.5746412, 4.8533316, 1.3726887, 2.0875108, 3.5314627, 2.2007272, 4.0503893, 4.0892034, 2.0741847, 5.9467287, 1.6383634, 1.7576411, 1.4113835, 2.103904, 1.8270944, 4.45176]"
9842,"[55, 17, 9, 62, 990, 16, 12, 17, 255, 3, 136, 13, 1877, 7, 184, 4, 1059, 22, 19, 13, 69, 4, 60, 55, 17, 245, 17, 30, 758, 19, 388, 2, 150, 16, 62, 1701, 22, 27, 51, 17, 521, 3, 540, 237]","[5.2065935, 10.125973, 1.3843317, 5.3990583, 5.54257, 3.5152822, 1.4113835, 10.125973, 4.0892034, 2.0741847, 3.4901745, 3.0010393, 5.9467287, 1.2920218, 3.8260806, 2.0290585, 5.54257, 3.6923892, 3.6923892, 3.0010393, 2.8076801, 2.0290585, 2.6032968, 5.2065935, 10.125973, 4.016383, 10.125973, 2.1291559, 5.256192, 3.6923892, 4.45176, 0.9135472, 3.6198866, 3.5152822, 5.3990583, 5.9467287, 3.6923892, 1.9745326, 2.4897258, 10.125973, 4.8533316, 2.0741847, 4.8533316, 3.9486763]"
9843,"[17, 105, 328, 56, 9, 134, 219, 203, 20, 170, 586, 1331, 3, 184, 23, 51, 21, 722, 61, 3, 1300, 92, 2, 698, 313, 4, 1620, 545, 50, 2, 679, 7, 2, 2583, 104, 4, 2602, 13, 142, 22, 41, 103, 875, 68, 473, 35, 1537, 875]","[2.0251946, 3.2430964, 4.347694, 2.5589216, 1.3843317, 3.5746412, 3.8854222, 3.8260806, 2.0875108, 3.6674004, 5.034352, 5.9467287, 2.0741847, 3.8260806, 1.7681279, 2.4897258, 1.8061006, 5.256192, 2.6995292, 2.0741847, 5.9467287, 3.2126062, 2.7406416, 5.034352, 4.347694, 2.0290585, 5.9467287, 4.8533316, 2.425759, 2.7406416, 5.034352, 1.2920218, 2.7406416, 5.9467287, 3.1830916, 2.0290585, 5.9467287, 1.5005196, 3.5746412, 1.8461946, 2.310884, 3.2430964, 11.08514, 2.7887082, 4.7004805, 2.1822214, 5.9467287, 11.08514]"
9844,[135],[3.4901745]
9845,"[4, 304]","[1.0145292, 4.2536764]"
9846,"[97, 240, 317, 35, 10, 52, 1953, 122, 4, 9, 3, 136, 109, 312, 3, 74, 102, 2, 1021, 498, 66, 2, 339, 89, 25, 30, 1153, 56, 17, 8, 615]","[3.154494, 4.016383, 4.347694, 2.1822214, 1.3726887, 2.716655, 5.9467287, 3.3410935, 1.0145292, 1.3843317, 2.0741847, 3.4901745, 3.2430964, 4.2536764, 2.0741847, 2.9308836, 3.1830916, 1.8270944, 5.54257, 4.7004805, 2.7519443, 1.8270944, 4.347694, 3.0736938, 2.0956643, 2.1291559, 5.54257, 2.5589216, 2.0251946, 1.2845422, 5.034352]"
9847,"[23, 45, 199, 29, 6, 302, 141, 25, 369, 32, 7, 122, 135]","[1.7681279, 2.3437033, 3.7702034, 2.103904, 1.1933746, 4.2536764, 3.7702034, 2.0956643, 4.45176, 2.1122313, 1.2920218, 3.3410935, 3.4901745]"
9848,"[97, 513, 2, 2562, 102, 6, 759, 304]","[3.154494, 4.8533316, 0.9135472, 5.9467287, 3.1830916, 1.1933746, 5.256192, 4.2536764]"
9849,"[97, 68, 107, 32, 10, 20, 1894, 4, 12, 128, 116, 25, 99, 50, 37, 28]","[3.154494, 2.7887082, 3.2430964, 2.1122313, 1.3726887, 2.0875108, 5.9467287, 1.0145292, 1.4113835, 3.41267, 3.3761961, 2.0956643, 3.2430964, 2.425759, 2.229313, 2.0403085]"
9850,"[26, 2, 59, 25, 203, 2, 43, 3, 2, 182, 28, 90, 145, 9, 36, 459, 325, 2, 130, 137, 9, 280, 10, 17, 8, 424, 334, 14, 34, 17, 9, 154, 36, 579, 4, 2, 1842, 7, 20, 234, 126, 3, 2449, 41]","[1.9403142, 4.567736, 2.6500802, 2.0956643, 3.8260806, 4.567736, 2.3549404, 2.0741847, 4.567736, 3.7174158, 2.0403085, 3.0736938, 3.5314627, 4.152995, 4.5179005, 4.7004805, 4.347694, 4.567736, 3.41267, 3.5314627, 4.152995, 4.1679564, 1.3726887, 4.0503893, 1.2845422, 4.568247, 4.347694, 1.6516291, 2.1914208, 4.0503893, 4.152995, 3.7174158, 4.5179005, 4.8533316, 1.0145292, 4.567736, 5.9467287, 1.2920218, 2.0875108, 4.016383, 3.41267, 2.0741847, 5.9467287, 2.310884]"
9851,"[875, 211, 304]","[5.54257, 3.8260806, 4.2536764]"
9852,"[97, 306, 22, 2, 340, 2273, 49, 110, 17, 30, 33, 2499, 24, 184, 4, 30, 33, 1112, 11, 49, 82, 2498]","[3.154494, 4.2536764, 1.8461946, 0.9135472, 4.347694, 5.9467287, 4.901531, 3.2430964, 2.0251946, 4.2583117, 4.6004586, 5.9467287, 1.8580694, 3.8260806, 1.0145292, 4.2583117, 4.6004586, 5.54257, 1.4113835, 4.901531, 3.0736938, 5.9467287]"
9853,"[298, 56, 64, 67, 1710, 2, 339, 4, 3, 1762, 11, 17, 484, 37, 133, 387, 758, 16, 2, 577, 1637, 11, 1610, 388, 2, 150]","[4.2536764, 2.5589216, 2.9531727, 2.8270671, 5.9467287, 2.7406416, 4.347694, 1.0145292, 1.0370923, 5.9467287, 2.822767, 2.0251946, 4.8533316, 2.229313, 3.4901745, 4.45176, 5.256192, 1.7576411, 2.7406416, 4.8533316, 5.9467287, 2.822767, 5.9467287, 4.45176, 2.7406416, 3.6198866]"
9854,[304],[4.2536764]
9855,"[97, 80, 13, 634, 14, 34, 17, 115, 3, 480, 46, 2, 577, 23, 51, 21, 2460, 11]","[3.154494, 3.023547, 1.5005196, 5.034352, 1.6516291, 2.1914208, 2.0251946, 3.3761961, 1.0370923, 4.7004805, 2.3778827, 0.9135472, 4.8533316, 1.7681279, 2.4897258, 1.8061006, 5.9467287, 1.4113835]"
